year7_pct_incorrect,year8_pct_incorrect,year9_pct_incorrect,year10_pct_incorrect,year11_pct_incorrect,overall_pct_incorrect,most_common_wrong_answer,explanation,_n_extracted,QuestionId,replication
98,90,75,60,45,74,B,"The most common error is the 'coefficient grab', where students assume the gradient is simply the coefficient of x (4) regardless of the equation's format. For those who do attempt to rearrange into y=mx+c, the misconception mentioned in the prompt often manifests as failing to use inverse operations (e.g., subtracting 4x rather than dividing, or vice versa) and failing to divide the entire expression by 3. Option B is the most frequent 'low-effort' wrong answer, while D is the most common 'high",6,362,3
98,90,75,60,45,74,B,"The primary misconception is the ""coefficient of x"" rule. Students often memorize that the gradient is the number in front of x without first rearranging the equation into the form y = mx + c. Year 7 and 8 students will almost universally guess 4 (Option B) or -4 (Option A) because they haven't mastered multi-step algebraic manipulation. Higher-tier students often fail to perform the inverse operation correctly; they may subtract 4x but then fail to divide by 3, or they divide by 3 but forget to",6,362,4
90,75,60,45,35,61,C,"The most common error is option C, stemming from a 'visual' approach to rearrangement rather than inverse operations. Students often see the 1/2 and 'move' it next to the b in the denominator, effectively dividing by 2 instead of multiplying by 2. This is compounded by the misconception that to 'get rid' of a fraction, you simply place its components on the other side of the fraction bar. Option A is also common among lower-ability students who simply swap the letters A and h without performing ",6,381,0
95,85,70,55,45,70,C,"The most common error is a failure to correctly invert the fraction (1/2). Many students see the '2' and instinctively feel it should remain in the denominator when moved to the other side of the equation, leading them to Option C (h = A / 2b). This stems from a misunderstanding of 'dividing by a half' being equivalent to 'multiplying by two'. Additionally, lower-ability students often choose Option A because they simply swap the subject (h) with the area (A) without performing any inverse opera",6,381,1
95,85,70,55,45,70,C,"The most common error is failing to correctly invert the fraction 1/2. Many students see the '2' and assume that because it is associated with the variables on the right, it should remain in the denominator when moved (Option C). They struggle with the concept that multiplying by 1/2 is equivalent to dividing by 2, and therefore requires multiplying by 2 to isolate the variable. Option A is also a common 'guess' for students who simply swap letters around without performing algebraic operations.",6,381,2
90,75,60,45,35,61,C,"The most common error is failing to correctly invert the fraction 1/2. Many students see the '2' and assume it should remain in the denominator when moved to the other side of the equation, leading them to Option C (h = A/2b). This is often due to a ""moving things"" mental model rather than a ""performing inverse operations"" model. Option A is also a common distractor for lower-ability students who simply swap the subject (h) with the area (A) without performing any algebraic manipulation. Year 7 ",6,381,3
95,85,70,55,45,70,C,"The most common error is a failure to correctly invert the fraction (the 1/2). Many students see the 2 and instinctively want to move it to the denominator of the other side (Option C), essentially treating the operation as multiplication by 2 rather than division by 2. Option A is chosen by students who lack an understanding of 'changing the subject' and simply reorder the variables. Lower ability students also struggle with the fractional coefficient, often forgetting that multiplying by 1/2 i",6,381,4
85,70,55,45,35,58,A,"The most common error is option A, where students see the numbers 3 and 12 and instinctively perform a division (12 ÷ 3) without considering the structure of the equation or the fact that the 12 is in the denominator. This stems from a ""number bond"" reflex where students look for a ""nice"" integer relationship. Option C is also common among lower-ability students who simply multiply 3 by 12 but ignore the fraction. The specific misconception of using the same operation (multiplying by 3 because t",6,506,0
85,70,55,45,35,58,A,"The most common error is choosing Option A (p = 1/4). Students often see the numbers 3 and 12 and instinctively perform the operation 12 ÷ 3 because they are used to the answer being a 'nicer' integer or a simpler fraction. This stems from a failure to apply the formal inverse operation (dividing both sides by 3). Instead of calculating (1/12) ÷ 3, they treat the 3 and 12 as independent integers. Option C is also common among lower-attaining students who ignore the fraction entirely and simply c",6,506,1
85,70,55,45,35,58,A,"The most common error is option A. Students see the 3 and the 12 and instinctively perform the operation 12 ÷ 3 because they are used to the answer being a 'nicer' integer or a simpler fraction. They fail to apply the formal inverse operation of dividing both sides by 3 (or multiplying by 1/3). Another significant cohort will choose C, simply multiplying 3 by 12 and ignoring the fractional structure entirely. Even high-achieving GCSE students often rush this and treat the 3 as a divisor of the d",6,506,2
85,70,55,40,30,56,A,"The most common error is students performing the operation they see (multiplication/division involving 3 and 12) rather than applying the inverse operation to both sides. Many students see the '3' and the '12' and instinctively divide 12 by 3 to get 4, leading them to answer A (1/4) or C (4). Option A is particularly seductive because it ""looks"" like a fraction problem solved correctly. Students often struggle with the concept that dividing a fraction by an integer results in a smaller fraction ",6,506,3
85,70,55,45,35,58,A,"The most common error is choosing Option A (p=1/4). This stems from the misconception that they should perform the operation they ""see"" or find easiest rather than the inverse. Students see a 3 and a 12 and immediately think of division (12 ÷ 3 = 4), leading them to 1/4. Even those who understand they need to divide by 3 often struggle with the division of a fraction, mistakenly ""cancelling"" the 3 into the 12 (multiplication instead of division of the denominator) or simply confusing the relatio",6,506,4
